key,value,comment_zh
lowlevel.mfcc.icov,-110.78987885;155.11428833;-150.32322693;142.57284546;-131.58930969;118.47781372;-104.58053589;91.55037689;-77.09429932;60.05253601;-39.35473251;19.98178101;-6.61948395|155.11428833;-217.13191223;210.31988525;-199.31451416;183.79772949;-165.29788208;145.63575745;-127.05968475;106.51837158;-82.59544373;53.93608856;-27.32906723;9.05270100|-150.32322693;210.31988525;-203.34844971;192.19985962;-176.62739563;158.25354004;-138.61431885;119.82945251;-99.22686768;75.88617706;-48.96263123;24.53558922;-8.06714153|142.57284546;-199.31451416;192.19985962;-180.82228088;165.19796753;-147.00473022;127.61943817;-108.79521942;88.40583801;-66.11195374;41.73645401;-20.50748253;6.62647915|-131.58930969;183.79772949;-176.62739563;165.19796753;-149.59696960;131.76144409;-112.93424225;94.76095581;-75.50803375;55.02435303;-33.77162552;15.96894264;-4.93278837|118.47781372;-165.29788208;158.25354004;-147.00473022;131.76144409;-114.38730621;96.13809967;-78.50904846;60.53518295;-42.35742569;24.83011627;-11.08170700;3.12015057|-104.58053589;145.63575745;-138.61431885;127.61943817;-112.93424225;96.13809967;-77.74544525;59.21892548;-41.06132889;24.86227417;-12.35561848;4.41157961;-0.97162557|91.55037689;-127.05968475;119.82945251;-108.79521942;94.76095581;-78.50904846;59.21892548;-37.45072937;16.37855721;-0.64631522;-5.93095303;5.51760817;-2.27718091|-77.09429932;106.51837158;-99.22686768;88.40583801;-75.50803375;60.53518295;-41.06132889;16.37855721;7.91973162;-23.69048119;24.66622353;-15.89624500;5.65118599|60.05253601;-82.59544373;75.88617706;-66.11195374;55.02435303;-42.35742569;24.86227417;-0.64631522;-23.69048119;39.09654999;-36.91896439;23.45368767;-8.76012421|-39.35473251;53.93608856;-48.96263123;41.73645401;-33.77162552;24.83011627;-12.35561848;-5.93095303;24.66622353;-36.91896439;34.67250443;-22.51078033;8.96568108|19.98178101;-27.32906723;24.53558922;-20.50748253;15.96894264;-11.08170700;4.41157961;5.51760817;-15.89624500;23.45368767;-22.51078033;15.52557659;-6.70854568|-6.61948395;9.05270100;-8.06714153;6.62647915;-4.93278837;3.12015057;-0.97162557;-2.27718091;5.65118599;-8.76012421;8.96568108;-6.70854568;3.43559694,（低层·MFCC·icov）
lowlevel.mfcc.mean,-1111.07324219;152.40344238;28.84847832;-41.99599838;-44.93235016;-34.37578201;-37.41100693;-37.21084595;-26.62405968;-21.31317329;-24.78939056;-24.50961876;-18.89227486,（低层·MFCC·均值）
lowlevel.pitch_salience.dmean,0.00633122,（低层·音高·salience·dmean）
lowlevel.pitch_salience.dmean2,0.00154971,（低层·音高·salience·dmean2）
lowlevel.pitch_salience.dvar,0.00077790,（低层·音高·salience·dvar）
lowlevel.pitch_salience.dvar2,0.00021056,（低层·音高·salience·dvar2）
lowlevel.pitch_salience.max,0.89853722,（低层·音高·salience·最大值）
lowlevel.pitch_salience.mean,0.40059718,（低层·音高·salience·均值）
lowlevel.pitch_salience.median,0.35780463,（低层·音高·salience·median）
lowlevel.pitch_salience.min,0.16957173,（低层·音高·salience·最小值）
lowlevel.pitch_salience.stdev,0.18341005,（低层·音高·salience·标准差）
lowlevel.pitch_salience.var,0.03363924,（低层·音高·salience·方差）
lowlevel.silence_rate_20dB.dmean,0.00000000,（低层·silence·比率·20dB·dmean）
lowlevel.silence_rate_20dB.dmean2,0.00000000,（低层·silence·比率·20dB·dmean2）
lowlevel.silence_rate_20dB.dvar,0.00000000,（低层·silence·比率·20dB·dvar）
lowlevel.silence_rate_20dB.dvar2,0.00000000,（低层·silence·比率·20dB·dvar2）
lowlevel.silence_rate_20dB.max,1.00000000,（低层·silence·比率·20dB·最大值）
lowlevel.silence_rate_20dB.mean,1.00000000,（低层·silence·比率·20dB·均值）
lowlevel.silence_rate_20dB.median,1.00000000,（低层·silence·比率·20dB·median）
lowlevel.silence_rate_20dB.min,1.00000000,（低层·silence·比率·20dB·最小值）
lowlevel.silence_rate_20dB.stdev,0.00000000,（低层·silence·比率·20dB·标准差）
lowlevel.silence_rate_20dB.var,0.00000000,（低层·silence·比率·20dB·方差）
lowlevel.silence_rate_30dB.dmean,0.00925926,（低层·silence·比率·30dB·dmean）
lowlevel.silence_rate_30dB.dmean2,0.01395349,（低层·silence·比率·30dB·dmean2）
lowlevel.silence_rate_30dB.dvar,0.00917350,（低层·silence·比率·30dB·dvar）
lowlevel.silence_rate_30dB.dvar2,0.01375887,（低层·silence·比率·30dB·dvar2）
lowlevel.silence_rate_30dB.max,1.00000000,（低层·silence·比率·30dB·最大值）
lowlevel.silence_rate_30dB.mean,0.97695851,（低层·silence·比率·30dB·均值）
lowlevel.silence_rate_30dB.median,1.00000000,（低层·silence·比率·30dB·median）
lowlevel.silence_rate_30dB.min,0.00000000,（低层·silence·比率·30dB·最小值）
lowlevel.silence_rate_30dB.stdev,0.15003459,（低层·silence·比率·30dB·标准差）
lowlevel.silence_rate_30dB.var,0.02251038,（低层·silence·比率·30dB·方差）
lowlevel.silence_rate_60dB.dmean,0.00462963,（低层·silence·比率·60dB·dmean）
lowlevel.silence_rate_60dB.dmean2,0.00930233,（低层·silence·比率·60dB·dmean2）
lowlevel.silence_rate_60dB.dvar,0.00460822,（低层·silence·比率·60dB·dvar）
lowlevel.silence_rate_60dB.dvar2,0.00921580,（低层·silence·比率·60dB·dvar2）
lowlevel.silence_rate_60dB.max,1.00000000,（低层·silence·比率·60dB·最大值）
lowlevel.silence_rate_60dB.mean,0.77419353,（低层·silence·比率·60dB·均值）
lowlevel.silence_rate_60dB.median,1.00000000,（低层·silence·比率·60dB·median）
lowlevel.silence_rate_60dB.min,0.00000000,（低层·silence·比率·60dB·最小值）
lowlevel.silence_rate_60dB.stdev,0.41811153,（低层·silence·比率·60dB·标准差）
lowlevel.silence_rate_60dB.var,0.17481726,（低层·silence·比率·60dB·方差）
lowlevel.spectral_centroid.dmean,4.79993820,（低层·频谱·质心·dmean）
lowlevel.spectral_centroid.dmean2,1.74907875,（低层·频谱·质心·dmean2）
lowlevel.spectral_centroid.dvar,445.58786011,（低层·频谱·质心·dvar）
lowlevel.spectral_centroid.dvar2,156.74906921,（低层·频谱·质心·dvar2）
lowlevel.spectral_centroid.max,921.62591553,（低层·频谱·质心·最大值）
lowlevel.spectral_centroid.mean,343.65979004,（低层·频谱·质心·均值）
lowlevel.spectral_centroid.median,302.65948486,（低层·频谱·质心·median）
lowlevel.spectral_centroid.min,271.34225464,（低层·频谱·质心·最小值）
lowlevel.spectral_centroid.stdev,100.98998260,（低层·频谱·质心·标准差）
lowlevel.spectral_centroid.var,10198.97656250,（低层·频谱·质心·方差）
lowlevel.spectral_complexity.dmean,0.03703704,（低层·频谱·复杂度·dmean）
lowlevel.spectral_complexity.dmean2,0.07441860,（低层·频谱·复杂度·dmean2）
lowlevel.spectral_complexity.dvar,0.03566540,（低层·频谱·复杂度·dvar）
lowlevel.spectral_complexity.dvar2,0.06888036,（低层·频谱·复杂度·dvar2）
lowlevel.spectral_complexity.max,8.00000000,（低层·频谱·复杂度·最大值）
lowlevel.spectral_complexity.mean,2.03686643,（低层·频谱·复杂度·均值）
lowlevel.spectral_complexity.median,1.00000000,（低层·频谱·复杂度·median）
lowlevel.spectral_complexity.min,0.00000000,（低层·频谱·复杂度·最小值）
lowlevel.spectral_complexity.stdev,2.34540606,（低层·频谱·复杂度·标准差）
lowlevel.spectral_complexity.var,5.50092936,（低层·频谱·复杂度·方差）
lowlevel.spectral_contrast_coeffs.dmean,0.01807052;0.01233150;0.01573027;0.01881515;0.00789403;0.00789105,（低层·频谱·contrast·coeffs·dmean）
lowlevel.spectral_contrast_coeffs.dmean2,0.01652557;0.01223358;0.01690586;0.02437776;0.01171973;0.01127596,（低层·频谱·contrast·coeffs·dmean2）
lowlevel.spectral_contrast_coeffs.dvar,0.00024794;0.00043572;0.00044024;0.00049278;0.00006135;0.00008573,（低层·频谱·contrast·coeffs·dvar）
lowlevel.spectral_contrast_coeffs.dvar2,0.00035366;0.00022767;0.00034482;0.00062157;0.00012100;0.00016992,（低层·频谱·contrast·coeffs·dvar2）
lowlevel.spectral_contrast_coeffs.max,-0.18165222;-0.25137323;-0.29178101;-0.34373483;-0.85636407;-0.88559234,（低层·频谱·contrast·coeffs·最大值）
lowlevel.spectral_contrast_coeffs.mean,-0.38786915;-0.49191427;-0.60052454;-0.76481539;-0.93034095;-0.92991006,（低层·频谱·contrast·coeffs·均值）
lowlevel.spectral_contrast_coeffs.median,-0.37653676;-0.48240128;-0.60050541;-0.84520721;-0.92580193;-0.91896182,（低层·频谱·contrast·coeffs·median）
lowlevel.spectral_contrast_coeffs.min,-0.91727805;-0.95686823;-0.93126738;-0.94513601;-0.97556883;-0.96985066,（低层·频谱·contrast·coeffs·最小值）
lowlevel.spectral_contrast_coeffs.stdev,0.10253862;0.13024636;0.17236635;0.17399502;0.01647385;0.02343300,（低层·频谱·contrast·coeffs·标准差）
lowlevel.spectral_contrast_coeffs.var,0.01051417;0.01696412;0.02971016;0.03027427;0.00027139;0.00054911,（低层·频谱·contrast·coeffs·方差）
lowlevel.spectral_contrast_valleys.dmean,0.33818841;0.19898003;0.26736921;0.32266635;0.27702862;0.33785814,（低层·频谱·contrast·valleys·dmean）
lowlevel.spectral_contrast_valleys.dmean2,0.35184503;0.22420509;0.30171943;0.42108241;0.37189463;0.43709901,（低层·频谱·contrast·valleys·dmean2）
lowlevel.spectral_contrast_valleys.dvar,0.08520098;0.07130838;0.09158973;0.12705311;0.12998150;0.21857958,（低层·频谱·contrast·valleys·dvar）
lowlevel.spectral_contrast_valleys.dvar2,0.17318055;0.07074734;0.10269292;0.16261028;0.21916123;0.39893270,（低层·频谱·contrast·valleys·dvar2）
lowlevel.spectral_contrast_valleys.max,-7.94644165;-5.54779768;-5.95503950;-6.87667036;-11.23280811;-12.21245956,（低层·频谱·contrast·valleys·最大值）
lowlevel.spectral_contrast_valleys.mean,-13.69978333;-13.65984917;-14.15410805;-14.77347088;-15.12529945;-16.31883240,（低层·频谱·contrast·valleys·均值）
lowlevel.spectral_contrast_valleys.median,-13.71743011;-13.82175159;-14.47633362;-15.35313988;-15.62453842;-16.99978256,（低层·频谱·contrast·valleys·median）
lowlevel.spectral_contrast_valleys.min,-18.15489960;-18.08639336;-18.77022743;-19.64073753;-19.24694633;-21.68291855,（低层·频谱·contrast·valleys·最小值）
lowlevel.spectral_contrast_valleys.stdev,1.85970664;1.87204492;1.92182910;1.69528913;1.10869896;1.39384568,（低层·频谱·contrast·valleys·标准差）
lowlevel.spectral_contrast_valleys.var,3.45850897;3.50455236;3.69342732;2.87400508;1.22921336;1.94280565,（低层·频谱·contrast·valleys·方差）
lowlevel.spectral_decrease.dmean,0.00000000,（低层·频谱·decrease·dmean）
lowlevel.spectral_decrease.dmean2,0.00000000,（低层·频谱·decrease·dmean2）
lowlevel.spectral_decrease.dvar,0.00000000,（低层·频谱·decrease·dvar）
lowlevel.spectral_decrease.dvar2,0.00000000,（低层·频谱·decrease·dvar2）
lowlevel.spectral_decrease.max,-0.00000000,（低层·频谱·decrease·最大值）
lowlevel.spectral_decrease.mean,-0.00000000,（低层·频谱·decrease·均值）
lowlevel.spectral_decrease.median,-0.00000000,（低层·频谱·decrease·median）
lowlevel.spectral_decrease.min,-0.00000004,（低层·频谱·decrease·最小值）
lowlevel.spectral_decrease.stdev,0.00000001,（低层·频谱·decrease·标准差）
lowlevel.spectral_decrease.var,0.00000000,（低层·频谱·decrease·方差）
lowlevel.spectral_energy.dmean,0.00124295,（低层·频谱·能量·dmean）
lowlevel.spectral_energy.dmean2,0.00066275,（低层·频谱·能量·dmean2）
lowlevel.spectral_energy.dvar,0.00005870,（低层·频谱·能量·dvar）
lowlevel.spectral_energy.dvar2,0.00005575,（低层·频谱·能量·dvar2）
lowlevel.spectral_energy.max,0.16127414,（低层·频谱·能量·最大值）
lowlevel.spectral_energy.mean,0.00807275,（低层·频谱·能量·均值）
lowlevel.spectral_energy.median,0.00020719,（低层·频谱·能量·median）
lowlevel.spectral_energy.min,0.00000000,（低层·频谱·能量·最小值）
lowlevel.spectral_energy.stdev,0.02502826,（低层·频谱·能量·标准差）
lowlevel.spectral_energy.var,0.00062641,（低层·频谱·能量·方差）
lowlevel.spectral_energyband_high.dmean,0.00000000,（低层·频谱·energyband·high·dmean）
lowlevel.spectral_energyband_high.dmean2,0.00000000,（低层·频谱·energyband·high·dmean2）
lowlevel.spectral_energyband_high.dvar,0.00000000,（低层·频谱·energyband·high·dvar）
lowlevel.spectral_energyband_high.dvar2,0.00000000,（低层·频谱·energyband·high·dvar2）
lowlevel.spectral_energyband_high.max,0.00000007,（低层·频谱·energyband·high·最大值）
lowlevel.spectral_energyband_high.mean,0.00000000,（低层·频谱·energyband·high·均值）
lowlevel.spectral_energyband_high.median,0.00000000,（低层·频谱·energyband·high·median）
lowlevel.spectral_energyband_high.min,0.00000000,（低层·频谱·energyband·high·最小值）
lowlevel.spectral_energyband_high.stdev,0.00000001,（低层·频谱·energyband·high·标准差）
lowlevel.spectral_energyband_high.var,0.00000000,（低层·频谱·energyband·high·方差）
lowlevel.spectral_energyband_low.dmean,0.00000047,（低层·频谱·energyband·low·dmean）
lowlevel.spectral_energyband_low.dmean2,0.00000028,（低层·频谱·energyband·low·dmean2）
lowlevel.spectral_energyband_low.dvar,0.00000000,（低层·频谱·energyband·low·dvar）
lowlevel.spectral_energyband_low.dvar2,0.00000000,（低层·频谱·energyband·low·dvar2）
lowlevel.spectral_energyband_low.max,0.00010011,（低层·频谱·energyband·low·最大值）
lowlevel.spectral_energyband_low.mean,0.00000065,（低层·频谱·energyband·low·均值）
lowlevel.spectral_energyband_low.median,0.00000000,（低层·频谱·energyband·low·median）
lowlevel.spectral_energyband_low.min,0.00000000,（低层·频谱·energyband·low·最小值）
lowlevel.spectral_energyband_low.stdev,0.00000729,（低层·频谱·energyband·low·标准差）
lowlevel.spectral_energyband_low.var,0.00000000,（低层·频谱·energyband·low·方差）
lowlevel.spectral_energyband_middle_high.dmean,0.00034920,（低层·频谱·energyband·middle·high·dmean）
lowlevel.spectral_energyband_middle_high.dmean2,0.00019826,（低层·频谱·energyband·middle·high·dmean2）
lowlevel.spectral_energyband_middle_high.dvar,0.00000473,（低层·频谱·energyband·middle·high·dvar）
lowlevel.spectral_energyband_middle_high.dvar2,0.00000487,（低层·频谱·energyband·middle·high·dvar2）
lowlevel.spectral_energyband_middle_high.max,0.04554314,（低层·频谱·energyband·middle·high·最大值）
lowlevel.spectral_energyband_middle_high.mean,0.00163221,（低层·频谱·energyband·middle·high·均值）
lowlevel.spectral_energyband_middle_high.median,0.00000072,（低层·频谱·energyband·middle·high·median）
lowlevel.spectral_energyband_middle_high.min,0.00000000,（低层·频谱·energyband·middle·high·最小值）
lowlevel.spectral_energyband_middle_high.stdev,0.00626911,（低层·频谱·energyband·middle·high·标准差）
lowlevel.spectral_energyband_middle_high.var,0.00003930,（低层·频谱·energyband·middle·high·方差）
lowlevel.spectral_energyband_middle_low.dmean,0.00100597,（低层·频谱·energyband·middle·low·dmean）
lowlevel.spectral_energyband_middle_low.dmean2,0.00052045,（低层·频谱·energyband·middle·low·dmean2）
lowlevel.spectral_energyband_middle_low.dvar,0.00003770,（低层·频谱·energyband·middle·low·dvar）
lowlevel.spectral_energyband_middle_low.dvar2,0.00003397,（低层·频谱·energyband·middle·low·dvar2）
lowlevel.spectral_energyband_middle_low.max,0.12918235,（低层·频谱·energyband·middle·low·最大值）
lowlevel.spectral_energyband_middle_low.mean,0.00696987,（低层·频谱·energyband·middle·low·均值）
lowlevel.spectral_energyband_middle_low.median,0.00020708,（低层·频谱·energyband·middle·low·median）
lowlevel.spectral_energyband_middle_low.min,0.00000000,（低层·频谱·energyband·middle·low·最小值）
lowlevel.spectral_energyband_middle_low.stdev,0.02070912,（低层·频谱·energyband·middle·low·标准差）
lowlevel.spectral_energyband_middle_low.var,0.00042887,（低层·频谱·energyband·middle·low·方差）
lowlevel.spectral_entropy.dmean,0.04935363,（低层·频谱·熵·dmean）
lowlevel.spectral_entropy.dmean2,0.03273650,（低层·频谱·熵·dmean2）
lowlevel.spectral_entropy.dvar,0.01041307,（低层·频谱·熵·dvar）
lowlevel.spectral_entropy.dvar2,0.00418288,（低层·频谱·熵·dvar2）
lowlevel.spectral_entropy.max,8.02924919,（低层·频谱·熵·最大值）
lowlevel.spectral_entropy.mean,3.67817783,（低层·频谱·熵·均值）
lowlevel.spectral_entropy.median,3.41040635,（低层·频谱·熵·median）
lowlevel.spectral_entropy.min,2.96221232,（低层·频谱·熵·最小值）
lowlevel.spectral_entropy.stdev,0.86145401,（低层·频谱·熵·标准差）
lowlevel.spectral_entropy.var,0.74210298,（低层·频谱·熵·方差）
lowlevel.spectral_flux.dmean,0.00107714,（低层·频谱·通量·dmean）
lowlevel.spectral_flux.dmean2,0.00103638,（低层·频谱·通量·dmean2）
lowlevel.spectral_flux.dvar,0.00008837,（低层·频谱·通量·dvar）
lowlevel.spectral_flux.dvar2,0.00007529,（低层·频谱·通量·dvar2）
lowlevel.spectral_flux.max,0.23253229,（低层·频谱·通量·最大值）
lowlevel.spectral_flux.mean,0.00422380,（低层·频谱·通量·均值）
lowlevel.spectral_flux.median,0.00032421,（低层·频谱·通量·median）
lowlevel.spectral_flux.min,0.00000825,（低层·频谱·通量·最小值）
lowlevel.spectral_flux.stdev,0.02150256,（低层·频谱·通量·标准差）
lowlevel.spectral_flux.var,0.00046236,（低层·频谱·通量·方差）
lowlevel.spectral_kurtosis.dmean,59.08763885,（低层·频谱·峰度·dmean）
lowlevel.spectral_kurtosis.dmean2,83.96184540,（低层·频谱·峰度·dmean2）
lowlevel.spectral_kurtosis.dvar,5466.94775391,（低层·频谱·峰度·dvar）
lowlevel.spectral_kurtosis.dvar2,11575.79199219,（低层·频谱·峰度·dvar2）
lowlevel.spectral_kurtosis.max,758.24743652,（低层·频谱·峰度·最大值）
lowlevel.spectral_kurtosis.mean,267.45144653,（低层·频谱·峰度·均值）
lowlevel.spectral_kurtosis.median,243.53688049,（低层·频谱·峰度·median）
lowlevel.spectral_kurtosis.min,3.35681772,（低层·频谱·峰度·最小值）
lowlevel.spectral_kurtosis.stdev,177.54794312,（低层·频谱·峰度·标准差）
lowlevel.spectral_kurtosis.var,31523.27148438,（低层·频谱·峰度·方差）
lowlevel.spectral_rms.dmean,0.00008252,（低层·频谱·rms·dmean）
lowlevel.spectral_rms.dmean2,0.00003118,（低层·频谱·rms·dmean2）
lowlevel.spectral_rms.dvar,0.00000014,（低层·频谱·rms·dvar）
lowlevel.spectral_rms.dvar2,0.00000013,（低层·频谱·rms·dvar2）
lowlevel.spectral_rms.max,0.01254355,（低层·频谱·rms·最大值）
lowlevel.spectral_rms.mean,0.00143358,（低层·频谱·rms·均值）
lowlevel.spectral_rms.median,0.00044960,（低层·频谱·rms·median）
lowlevel.spectral_rms.min,0.00000002,（低层·频谱·rms·最小值）
lowlevel.spectral_rms.stdev,0.00241261,（低层·频谱·rms·标准差）
lowlevel.spectral_rms.var,0.00000582,（低层·频谱·rms·方差）
lowlevel.spectral_rolloff.dmean,6.97835302,（低层·频谱·滚降点·dmean）
lowlevel.spectral_rolloff.dmean2,10.01544285,（低层·频谱·滚降点·dmean2）
lowlevel.spectral_rolloff.dvar,1599.93688965,（低层·频谱·滚降点·dvar）
lowlevel.spectral_rolloff.dvar2,1827.73522949,（低层·频谱·滚降点·dvar2）
lowlevel.spectral_rolloff.max,1055.12695312,（低层·频谱·滚降点·最大值）
lowlevel.spectral_rolloff.mean,439.89151001,（低层·频谱·滚降点·均值）
lowlevel.spectral_rolloff.median,279.93164062,（低层·频谱·滚降点·median）
lowlevel.spectral_rolloff.min,279.93164062,（低层·频谱·滚降点·最小值）
lowlevel.spectral_rolloff.stdev,202.03691101,（低层·频谱·滚降点·标准差）
lowlevel.spectral_rolloff.var,40818.91406250,（低层·频谱·滚降点·方差）
lowlevel.spectral_skewness.dmean,1.28692901,（低层·频谱·偏度·dmean）
lowlevel.spectral_skewness.dmean2,1.90133572,（低层·频谱·偏度·dmean2）
lowlevel.spectral_skewness.dvar,2.93996596,（低层·频谱·偏度·dvar）
lowlevel.spectral_skewness.dvar2,7.12924337,（低层·频谱·偏度·dvar2）
lowlevel.spectral_skewness.max,22.27286911,（低层·频谱·偏度·最大值）
lowlevel.spectral_skewness.mean,12.92217064,（低层·频谱·偏度·均值）
lowlevel.spectral_skewness.median,13.18186188,（低层·频谱·偏度·median）
lowlevel.spectral_skewness.min,1.59464085,（低层·频谱·偏度·最小值）
lowlevel.spectral_skewness.stdev,5.00064421,（低层·频谱·偏度·标准差）
lowlevel.spectral_skewness.var,25.00644302,（低层·频谱·偏度·方差）
lowlevel.spectral_spread.dmean,191385.03125000,（低层·频谱·扩散度·dmean）
lowlevel.spectral_spread.dmean2,184377.18750000,（低层·频谱·扩散度·dmean2）
lowlevel.spectral_spread.dvar,42702639104.00000000,（低层·频谱·扩散度·dvar）
lowlevel.spectral_spread.dvar2,48926408704.00000000,（低层·频谱·扩散度·dvar2）
lowlevel.spectral_spread.max,8581796.00000000,（低层·频谱·扩散度·最大值）
lowlevel.spectral_spread.mean,1212502.75000000,（低层·频谱·扩散度·均值）
lowlevel.spectral_spread.median,784023.12500000,（低层·频谱·扩散度·median）
lowlevel.spectral_spread.min,115408.33593750,（低层·频谱·扩散度·最小值）
lowlevel.spectral_spread.stdev,1480308.87500000,（低层·频谱·扩散度·标准差）
lowlevel.spectral_spread.var,2191314255872.00000000,（低层·频谱·扩散度·方差）
lowlevel.spectral_strongpeak.dmean,0.02288503,（低层·频谱·strongpeak·dmean）
lowlevel.spectral_strongpeak.dmean2,0.00719965,（低层·频谱·strongpeak·dmean2）
lowlevel.spectral_strongpeak.dvar,0.01148121,（低层·频谱·strongpeak·dvar）
lowlevel.spectral_strongpeak.dvar2,0.00767014,（低层·频谱·strongpeak·dvar2）
lowlevel.spectral_strongpeak.max,2.74982834,（低层·频谱·strongpeak·最大值）
lowlevel.spectral_strongpeak.mean,0.37839133,（低层·频谱·strongpeak·均值）
lowlevel.spectral_strongpeak.median,0.15590657,（低层·频谱·strongpeak·median）
lowlevel.spectral_strongpeak.min,0.00000027,（低层·频谱·strongpeak·最小值）
lowlevel.spectral_strongpeak.stdev,0.54042882,（低层·频谱·strongpeak·标准差）
lowlevel.spectral_strongpeak.var,0.29206333,（低层·频谱·strongpeak·方差）
lowlevel.zerocrossingrate.dmean,0.00262451,（低层·zerocrossingrate·dmean）
lowlevel.zerocrossingrate.dmean2,0.00262309,（低层·zerocrossingrate·dmean2）
lowlevel.zerocrossingrate.dvar,0.00098426,（低层·zerocrossingrate·dvar）
lowlevel.zerocrossingrate.dvar2,0.00100311,（低层·zerocrossingrate·dvar2）
lowlevel.zerocrossingrate.max,0.46679688,（低层·zerocrossingrate·最大值）
lowlevel.zerocrossingrate.mean,0.01673432,（低层·zerocrossingrate·均值）
lowlevel.zerocrossingrate.median,0.01171875,（低层·zerocrossingrate·median）
lowlevel.zerocrossingrate.min,0.00439453,（低层·zerocrossingrate·最小值）
lowlevel.zerocrossingrate.stdev,0.03105544,（低层·zerocrossingrate·标准差）
lowlevel.zerocrossingrate.var,0.00096444,（低层·zerocrossingrate·方差）
metadata.audio_properties.analysis.downmix,mix,（元数据·audio·properties·分析·downmix）
metadata.audio_properties.analysis.equal_loudness,0.00000000,（元数据·audio·properties·分析·equal·响度）
metadata.audio_properties.analysis.length,2.50000000,（元数据·audio·properties·分析·length）
metadata.audio_properties.analysis.sample_rate,44100.00000000,（元数据·audio·properties·分析·sample·比率）
metadata.audio_properties.analysis.start_time,0.00000000,（元数据·audio·properties·分析·start·time）
metadata.audio_properties.bit_rate,705600.00000000,（元数据·audio·properties·bit·比率）
metadata.audio_properties.codec,pcm_s16le,（元数据·audio·properties·codec）
metadata.audio_properties.length,2.50000000,（元数据·audio·properties·length）
metadata.audio_properties.lossless,1.00000000,（元数据·audio·properties·lossless）
metadata.audio_properties.md5_encoded,7255fcc91094ddce99945ba700ef0f3b,（元数据·audio·properties·md5·encoded）
metadata.audio_properties.number_channels,1.00000000,（元数据·audio·properties·number·channels）
metadata.audio_properties.replay_gain,-9.41846466,（元数据·audio·properties·replay·gain）
metadata.audio_properties.sample_rate,44100.00000000,（元数据·audio·properties·sample·比率）
metadata.tags.file_name,piano_bright_C4.wav,（元数据·tags·file·name）
metadata.version.essentia,2.1-beta6-dev,（元数据·version·essentia）
metadata.version.essentia_git_sha,v2.1_beta5-1417-gf0f6c358-dirty,（元数据·version·essentia·git·sha）
metadata.version.extractor,music 2.0,（元数据·version·extractor）
rhythm.beats_count,3.00000000,（节奏·节拍·count）
rhythm.beats_loudness.dmean,0.00114830,（节奏·节拍·响度·dmean）
rhythm.beats_loudness.dmean2,0.00193263,（节奏·节拍·响度·dmean2）
rhythm.beats_loudness.dvar,0.00000093,（节奏·节拍·响度·dvar）
rhythm.beats_loudness.dvar2,0.00000000,（节奏·节拍·响度·dvar2）
rhythm.beats_loudness.max,0.00231503,（节奏·节拍·响度·最大值）
rhythm.beats_loudness.mean,0.00084462,（节奏·节拍·响度·均值）
rhythm.beats_loudness.median,0.00020041,（节奏·节拍·响度·median）
rhythm.beats_loudness.min,0.00001842,（节奏·节拍·响度·最小值）
rhythm.beats_loudness.stdev,0.00104239,（节奏·节拍·响度·标准差）
rhythm.beats_loudness.var,0.00000109,（节奏·节拍·响度·方差）
rhythm.beats_loudness_band_ratio.dmean,0.00002101;0.11975175;0.11537765;0.00436473;0.00001635;0.00000272,（节奏·节拍·响度·band·ratio·dmean）
rhythm.beats_loudness_band_ratio.dmean2,0.00000233;0.08931696;0.08119594;0.00806904;0.00003269;0.00000456,（节奏·节拍·响度·band·ratio·dmean2）
rhythm.beats_loudness_band_ratio.dvar,0.00000000;0.00199438;0.00164820;0.00001628;0.00000000;0.00000000,（节奏·节拍·响度·band·ratio·dvar）
rhythm.beats_loudness_band_ratio.dvar2,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,（节奏·节拍·响度·band·ratio·dvar2）
rhythm.beats_loudness_band_ratio.max,0.00016991;0.94391155;0.28679782;0.00874003;0.00003233;0.00000554,（节奏·节拍·响度·band·ratio·最大值）
rhythm.beats_loudness_band_ratio.mean,0.00014851;0.83904600;0.15788750;0.00303045;0.00001117;0.00000205,（节奏·节拍·响度·band·ratio·均值）
rhythm.beats_loudness_band_ratio.median,0.00014773;0.86881828;0.13082220;0.00034077;0.00000091;0.00000053,（节奏·节拍·响度·band·ratio·median）
rhythm.beats_loudness_band_ratio.min,0.00012789;0.70440805;0.05604251;0.00001056;0.00000027;0.00000009,（节奏·节拍·响度·band·ratio·最小值）
rhythm.beats_loudness_band_ratio.stdev,0.00001716;0.10001758;0.09612978;0.00403953;0.00001496;0.00000247,（节奏·节拍·响度·band·ratio·标准差）
rhythm.beats_loudness_band_ratio.var,0.00000000;0.01000352;0.00924093;0.00001632;0.00000000;0.00000000,（节奏·节拍·响度·band·ratio·方差）
rhythm.beats_position,0.62693876;1.26548755;1.90403628,（节奏·节拍·位置）
rhythm.bpm,93.96307373,（节奏·BPM）
