key,value,comment_zh
lowlevel.mfcc.icov,0.02718151;-0.02795936;0.03949881;-0.02420801;0.08830378;-0.14067808;0.28860232;-0.33061481;0.33549860;-0.21411833;0.01989479;0.02673428;-0.13616924|-0.02795936;0.05670584;-0.09090668;0.11821964;-0.12438314;0.10418020;-0.08974031;0.06885616;-0.05711468;0.02988146;0.01617333;-0.01966056;0.04094288|0.03949881;-0.09090668;0.26723772;-0.35667062;0.38085908;-0.05597732;-0.31633574;0.74192083;-0.79379314;0.64646345;-0.43268868;0.12711892;-0.16113798|-0.02420801;0.11821964;-0.35667062;0.60916537;-0.59098762;0.07290590;0.83052289;-1.61344874;1.78707850;-1.33731866;0.64102691;-0.15210299;-0.02598035|0.08830378;-0.12438314;0.38085908;-0.59098762;0.95783424;-0.65918839;0.29528731;0.50535876;-0.69956279;0.67567772;-0.68006682;0.23293857;-0.59991783|-0.14067808;0.10418020;-0.05597732;0.07290590;-0.65918839;1.35031343;-2.38327169;2.72740722;-2.62967873;1.79744196;-0.53979099;0.00688736;0.65484560|0.28860232;-0.08974031;-0.31633574;0.83052289;0.29528731;-2.38327169;6.19801140;-8.30836582;8.57523823;-6.02604008;2.04364753;-0.26968536;-1.60737586|-0.33061481;0.06885616;0.74192083;-1.61344874;0.50535876;2.72740722;-8.30836582;12.19415760;-12.73962784;9.20594597;-3.77236295;0.62860596;1.41940653|0.33549860;-0.05711468;-0.79379314;1.78707850;-0.69956279;-2.62967873;8.57523823;-12.73962784;13.47013760;-9.76160049;3.96077490;-0.73958874;-1.52524650|-0.21411833;0.02988146;0.64646345;-1.33731866;0.67567772;1.79744196;-6.02604008;9.20594597;-9.76160049;7.21442032;-3.15580726;0.65126431;0.77964151|0.01989479;0.01617333;-0.43268868;0.64102691;-0.68006682;-0.53979099;2.04364753;-3.77236295;3.96077490;-3.15580726;2.05438638;-0.59461880;0.64965338|0.02673428;-0.01966056;0.12711892;-0.15210299;0.23293857;0.00688736;-0.26968536;0.62860596;-0.73958874;0.65126431;-0.59461880;0.60505801;-0.48476681|-0.13616924;0.04094288;-0.16113798;-0.02598035;-0.59991783;0.65484560;-1.60737586;1.41940653;-1.52524650;0.77964151;0.64965338;-0.48476681;1.72697175,（低层·MFCC·icov）
lowlevel.mfcc.mean,-1125.35327148;134.08807373;28.26870918;-30.04584122;-37.24382401;-37.98798752;-45.00533295;-41.78377151;-32.51916122;-29.23680115;-26.59745598;-17.09687805;-6.59053469,（低层·MFCC·均值）
lowlevel.pitch_salience.dmean,0.01328294,（低层·音高·salience·dmean）
lowlevel.pitch_salience.dmean2,0.01891230,（低层·音高·salience·dmean2）
lowlevel.pitch_salience.dvar,0.00031096,（低层·音高·salience·dvar）
lowlevel.pitch_salience.dvar2,0.00042230,（低层·音高·salience·dvar2）
lowlevel.pitch_salience.max,0.95940024,（低层·音高·salience·最大值）
lowlevel.pitch_salience.mean,0.53876859,（低层·音高·salience·均值）
lowlevel.pitch_salience.median,0.52883542,（低层·音高·salience·median）
lowlevel.pitch_salience.min,0.48512527,（低层·音高·salience·最小值）
lowlevel.pitch_salience.stdev,0.05727434,（低层·音高·salience·标准差）
lowlevel.pitch_salience.var,0.00328035,（低层·音高·salience·方差）
lowlevel.silence_rate_20dB.dmean,0.00000000,（低层·silence·比率·20dB·dmean）
lowlevel.silence_rate_20dB.dmean2,0.00000000,（低层·silence·比率·20dB·dmean2）
lowlevel.silence_rate_20dB.dvar,0.00000000,（低层·silence·比率·20dB·dvar）
lowlevel.silence_rate_20dB.dvar2,0.00000000,（低层·silence·比率·20dB·dvar2）
lowlevel.silence_rate_20dB.max,1.00000000,（低层·silence·比率·20dB·最大值）
lowlevel.silence_rate_20dB.mean,1.00000000,（低层·silence·比率·20dB·均值）
lowlevel.silence_rate_20dB.median,1.00000000,（低层·silence·比率·20dB·median）
lowlevel.silence_rate_20dB.min,1.00000000,（低层·silence·比率·20dB·最小值）
lowlevel.silence_rate_20dB.stdev,0.00000000,（低层·silence·比率·20dB·标准差）
lowlevel.silence_rate_20dB.var,0.00000000,（低层·silence·比率·20dB·方差）
lowlevel.silence_rate_30dB.dmean,0.00662252,（低层·silence·比率·30dB·dmean）
lowlevel.silence_rate_30dB.dmean2,0.00996678,（低层·silence·比率·30dB·dmean2）
lowlevel.silence_rate_30dB.dvar,0.00657867,（低层·silence·比率·30dB·dvar）
lowlevel.silence_rate_30dB.dvar2,0.00986752,（低层·silence·比率·30dB·dvar2）
lowlevel.silence_rate_30dB.max,1.00000000,（低层·silence·比率·30dB·最大值）
lowlevel.silence_rate_30dB.mean,0.97359735,（低层·silence·比率·30dB·均值）
lowlevel.silence_rate_30dB.median,1.00000000,（低层·silence·比率·30dB·median）
lowlevel.silence_rate_30dB.min,0.00000000,（低层·silence·比率·30dB·最小值）
lowlevel.silence_rate_30dB.stdev,0.16032958,（低层·silence·比率·30dB·标准差）
lowlevel.silence_rate_30dB.var,0.02570557,（低层·silence·比率·30dB·方差）
lowlevel.silence_rate_60dB.dmean,0.00331126,（低层·silence·比率·60dB·dmean）
lowlevel.silence_rate_60dB.dmean2,0.00664452,（低层·silence·比率·60dB·dmean2）
lowlevel.silence_rate_60dB.dvar,0.00330030,（低层·silence·比率·60dB·dvar）
lowlevel.silence_rate_60dB.dvar2,0.00660033,（低层·silence·比率·60dB·dvar2）
lowlevel.silence_rate_60dB.max,1.00000000,（低层·silence·比率·60dB·最大值）
lowlevel.silence_rate_60dB.mean,0.80528051,（低层·silence·比率·60dB·均值）
lowlevel.silence_rate_60dB.median,1.00000000,（低层·silence·比率·60dB·median）
lowlevel.silence_rate_60dB.min,0.00000000,（低层·silence·比率·60dB·最小值）
lowlevel.silence_rate_60dB.stdev,0.39598322,（低层·silence·比率·60dB·标准差）
lowlevel.silence_rate_60dB.var,0.15680270,（低层·silence·比率·60dB·方差）
lowlevel.spectral_centroid.dmean,50.13850021,（低层·频谱·质心·dmean）
lowlevel.spectral_centroid.dmean2,86.13079071,（低层·频谱·质心·dmean2）
lowlevel.spectral_centroid.dvar,369639.90625000,（低层·频谱·质心·dvar）
lowlevel.spectral_centroid.dvar2,762415.37500000,（低层·频谱·质心·dvar2）
lowlevel.spectral_centroid.max,11634.87011719,（低层·频谱·质心·最大值）
lowlevel.spectral_centroid.mean,485.74459839,（低层·频谱·质心·均值）
lowlevel.spectral_centroid.median,337.87561035,（低层·频谱·质心·median）
lowlevel.spectral_centroid.min,328.11990356,（低层·频谱·质心·最小值）
lowlevel.spectral_centroid.stdev,1069.60144043,（低层·频谱·质心·标准差）
lowlevel.spectral_centroid.var,1144047.12500000,（低层·频谱·质心·方差）
lowlevel.spectral_complexity.dmean,0.08278146,（低层·频谱·复杂度·dmean）
lowlevel.spectral_complexity.dmean2,0.11295681,（低层·频谱·复杂度·dmean2）
lowlevel.spectral_complexity.dvar,0.10241905,（低层·频谱·复杂度·dvar）
lowlevel.spectral_complexity.dvar2,0.16664363,（低层·频谱·复杂度·dvar2）
lowlevel.spectral_complexity.max,16.00000000,（低层·频谱·复杂度·最大值）
lowlevel.spectral_complexity.mean,2.71617150,（低层·频谱·复杂度·均值）
lowlevel.spectral_complexity.median,0.00000000,（低层·频谱·复杂度·median）
lowlevel.spectral_complexity.min,0.00000000,（低层·频谱·复杂度·最小值）
lowlevel.spectral_complexity.stdev,4.06692219,（低层·频谱·复杂度·标准差）
lowlevel.spectral_complexity.var,16.53985786,（低层·频谱·复杂度·方差）
lowlevel.spectral_contrast_coeffs.dmean,0.03979055;0.00918697;0.01536830;0.02488878;0.01750385;0.01082118,（低层·频谱·contrast·coeffs·dmean）
lowlevel.spectral_contrast_coeffs.dmean2,0.06515352;0.01275540;0.02470430;0.04083817;0.02917273;0.01881388,（低层·频谱·contrast·coeffs·dmean2）
lowlevel.spectral_contrast_coeffs.dvar,0.00102496;0.00023040;0.00027410;0.00076417;0.00054962;0.00017430,（低层·频谱·contrast·coeffs·dvar）
lowlevel.spectral_contrast_coeffs.dvar2,0.00259065;0.00012676;0.00049066;0.00208555;0.00147765;0.00042273,（低层·频谱·contrast·coeffs·dvar2）
lowlevel.spectral_contrast_coeffs.max,-0.13320513;-0.51798487;-0.35593283;-0.34629679;-0.53014016;-0.79616594,（低层·频谱·contrast·coeffs·最大值）
lowlevel.spectral_contrast_coeffs.mean,-0.44753414;-0.65091002;-0.68548620;-0.81324893;-0.89065534;-0.92758542,（低层·频谱·contrast·coeffs·均值）
lowlevel.spectral_contrast_coeffs.median,-0.43384358;-0.63273293;-0.68244922;-0.91005403;-0.92701018;-0.91758925,（低层·频谱·contrast·coeffs·median）
lowlevel.spectral_contrast_coeffs.min,-0.96762753;-0.98204195;-0.98465157;-0.98157603;-0.97139537;-0.96860403,（低层·频谱·contrast·coeffs·最小值）
lowlevel.spectral_contrast_coeffs.stdev,0.14916664;0.07292544;0.16291070;0.16026577;0.08331811;0.02796604,（低层·频谱·contrast·coeffs·标准差）
lowlevel.spectral_contrast_coeffs.var,0.02225069;0.00531812;0.02653989;0.02568512;0.00694191;0.00078210,（低层·频谱·contrast·coeffs·方差）
lowlevel.spectral_contrast_valleys.dmean,0.78486192;0.10112669;0.27166122;0.46196297;0.40077978;0.50992364,（低层·频谱·contrast·valleys·dmean）
lowlevel.spectral_contrast_valleys.dmean2,1.27655208;0.11149324;0.43741772;0.76346737;0.66242278;0.87389398,（低层·频谱·contrast·valleys·dmean2）
lowlevel.spectral_contrast_valleys.dvar,0.49361828;0.16693078;0.22693133;0.33874524;0.38307348;0.46274951,（低层·频谱·contrast·valleys·dvar）
lowlevel.spectral_contrast_valleys.dvar2,1.12088192;0.14898548;0.26884645;0.65799016;0.74885869;1.09802079,（低层·频谱·contrast·valleys·dvar2）
lowlevel.spectral_contrast_valleys.max,-8.17380714;-5.04493904;-5.78770018;-7.01632547;-8.88276863;-11.10125732,（低层·频谱·contrast·valleys·最大值）
lowlevel.spectral_contrast_valleys.mean,-14.13062572;-11.28953934;-13.88717842;-15.02086258;-15.31874084;-16.64799690,（低层·频谱·contrast·valleys·均值）
lowlevel.spectral_contrast_valleys.median,-14.11277866;-11.23068333;-14.50309658;-15.70331955;-15.73917007;-17.32967949,（低层·频谱·contrast·valleys·median）
lowlevel.spectral_contrast_valleys.min,-27.79955482;-27.28497505;-27.85183334;-27.05498123;-27.41011238;-27.31083679,（低层·频谱·contrast·valleys·最小值）
lowlevel.spectral_contrast_valleys.stdev,2.44445276;3.35550404;2.66125345;2.12567234;1.84317684;1.92336142,（低层·频谱·contrast·valleys·标准差）
lowlevel.spectral_contrast_valleys.var,5.97534943;11.25940800;7.08226967;4.51848316;3.39730096;3.69931936,（低层·频谱·contrast·valleys·方差）
lowlevel.spectral_decrease.dmean,0.00000000,（低层·频谱·decrease·dmean）
lowlevel.spectral_decrease.dmean2,0.00000000,（低层·频谱·decrease·dmean2）
lowlevel.spectral_decrease.dvar,0.00000000,（低层·频谱·decrease·dvar）
lowlevel.spectral_decrease.dvar2,0.00000000,（低层·频谱·decrease·dvar2）
lowlevel.spectral_decrease.max,0.00000000,（低层·频谱·decrease·最大值）
lowlevel.spectral_decrease.mean,-0.00000000,（低层·频谱·decrease·均值）
lowlevel.spectral_decrease.median,-0.00000000,（低层·频谱·decrease·median）
lowlevel.spectral_decrease.min,-0.00000004,（低层·频谱·decrease·最小值）
lowlevel.spectral_decrease.stdev,0.00000001,（低层·频谱·decrease·标准差）
lowlevel.spectral_decrease.var,0.00000000,（低层·频谱·decrease·方差）
lowlevel.spectral_energy.dmean,0.00105854,（低层·频谱·能量·dmean）
lowlevel.spectral_energy.dmean2,0.00069625,（低层·频谱·能量·dmean2）
lowlevel.spectral_energy.dvar,0.00005605,（低层·频谱·能量·dvar）
lowlevel.spectral_energy.dvar2,0.00003501,（低层·频谱·能量·dvar2）
lowlevel.spectral_energy.max,0.17026517,（低层·频谱·能量·最大值）
lowlevel.spectral_energy.mean,0.00793391,（低层·频谱·能量·均值）
lowlevel.spectral_energy.median,0.00004789,（低层·频谱·能量·median）
lowlevel.spectral_energy.min,0.00000000,（低层·频谱·能量·最小值）
lowlevel.spectral_energy.stdev,0.02625523,（低层·频谱·能量·标准差）
lowlevel.spectral_energy.var,0.00068934,（低层·频谱·能量·方差）
lowlevel.spectral_energyband_high.dmean,0.00000011,（低层·频谱·energyband·high·dmean）
lowlevel.spectral_energyband_high.dmean2,0.00000010,（低层·频谱·energyband·high·dmean2）
lowlevel.spectral_energyband_high.dvar,0.00000000,（低层·频谱·energyband·high·dvar）
lowlevel.spectral_energyband_high.dvar2,0.00000000,（低层·频谱·energyband·high·dvar2）
lowlevel.spectral_energyband_high.max,0.00001698,（低层·频谱·energyband·high·最大值）
lowlevel.spectral_energyband_high.mean,0.00000011,（低层·频谱·energyband·high·均值）
lowlevel.spectral_energyband_high.median,0.00000000,（低层·频谱·energyband·high·median）
lowlevel.spectral_energyband_high.min,0.00000000,（低层·频谱·energyband·high·最小值）
lowlevel.spectral_energyband_high.stdev,0.00000116,（低层·频谱·energyband·high·标准差）
lowlevel.spectral_energyband_high.var,0.00000000,（低层·频谱·energyband·high·方差）
lowlevel.spectral_energyband_low.dmean,0.00000021,（低层·频谱·energyband·low·dmean）
lowlevel.spectral_energyband_low.dmean2,0.00000023,（低层·频谱·energyband·low·dmean2）
lowlevel.spectral_energyband_low.dvar,0.00000000,（低层·频谱·energyband·low·dvar）
lowlevel.spectral_energyband_low.dvar2,0.00000000,（低层·频谱·energyband·low·dvar2）
lowlevel.spectral_energyband_low.max,0.00003597,（低层·频谱·energyband·low·最大值）
lowlevel.spectral_energyband_low.mean,0.00000022,（低层·频谱·energyband·low·均值）
lowlevel.spectral_energyband_low.median,0.00000000,（低层·频谱·energyband·low·median）
lowlevel.spectral_energyband_low.min,0.00000000,（低层·频谱·energyband·low·最小值）
lowlevel.spectral_energyband_low.stdev,0.00000233,（低层·频谱·energyband·low·标准差）
lowlevel.spectral_energyband_low.var,0.00000000,（低层·频谱·energyband·low·方差）
lowlevel.spectral_energyband_middle_high.dmean,0.00019914,（低层·频谱·energyband·middle·high·dmean）
lowlevel.spectral_energyband_middle_high.dmean2,0.00012126,（低层·频谱·energyband·middle·high·dmean2）
lowlevel.spectral_energyband_middle_high.dvar,0.00000194,（低层·频谱·energyband·middle·high·dvar）
lowlevel.spectral_energyband_middle_high.dvar2,0.00000125,（低层·频谱·energyband·middle·high·dvar2）
lowlevel.spectral_energyband_middle_high.max,0.03321019,（低层·频谱·energyband·middle·high·最大值）
lowlevel.spectral_energyband_middle_high.mean,0.00113102,（低层·频谱·energyband·middle·high·均值）
lowlevel.spectral_energyband_middle_high.median,0.00000010,（低层·频谱·energyband·middle·high·median）
lowlevel.spectral_energyband_middle_high.min,0.00000000,（低层·频谱·energyband·middle·high·最小值）
lowlevel.spectral_energyband_middle_high.stdev,0.00452684,（低层·频谱·energyband·middle·high·标准差）
lowlevel.spectral_energyband_middle_high.var,0.00002049,（低层·频谱·energyband·middle·high·方差）
lowlevel.spectral_energyband_middle_low.dmean,0.00094483,（低层·频谱·energyband·middle·low·dmean）
lowlevel.spectral_energyband_middle_low.dmean2,0.00063111,（低层·频谱·energyband·middle·low·dmean2）
lowlevel.spectral_energyband_middle_low.dvar,0.00004408,（低层·频谱·energyband·middle·low·dvar）
lowlevel.spectral_energyband_middle_low.dvar2,0.00002621,（低层·频谱·energyband·middle·low·dvar2）
lowlevel.spectral_energyband_middle_low.max,0.15070450,（低层·频谱·energyband·middle·low·最大值）
lowlevel.spectral_energyband_middle_low.mean,0.00730978,（低层·频谱·energyband·middle·low·均值）
lowlevel.spectral_energyband_middle_low.median,0.00004788,（低层·频谱·energyband·middle·low·median）
lowlevel.spectral_energyband_middle_low.min,0.00000000,（低层·频谱·energyband·middle·low·最小值）
lowlevel.spectral_energyband_middle_low.stdev,0.02370276,（低层·频谱·energyband·middle·low·标准差）
lowlevel.spectral_energyband_middle_low.var,0.00056182,（低层·频谱·energyband·middle·low·方差）
lowlevel.spectral_entropy.dmean,0.05301808,（低层·频谱·熵·dmean）
lowlevel.spectral_entropy.dmean2,0.07556888,（低层·频谱·熵·dmean2）
lowlevel.spectral_entropy.dvar,0.00917762,（低层·频谱·熵·dvar）
lowlevel.spectral_entropy.dvar2,0.01465795,（低层·频谱·熵·dvar2）
lowlevel.spectral_entropy.max,9.80129337,（低层·频谱·熵·最大值）
lowlevel.spectral_entropy.mean,4.62111473,（低层·频谱·熵·均值）
lowlevel.spectral_entropy.median,4.23199749,（低层·频谱·熵·median）
lowlevel.spectral_entropy.min,3.80223799,（低层·频谱·熵·最小值）
lowlevel.spectral_entropy.stdev,1.07703555,（低层·频谱·熵·标准差）
lowlevel.spectral_entropy.var,1.16000545,（低层·频谱·熵·方差）
lowlevel.spectral_flux.dmean,0.00240012,（低层·频谱·通量·dmean）
lowlevel.spectral_flux.dmean2,0.00381257,（低层·频谱·通量·dmean2）
lowlevel.spectral_flux.dvar,0.00013150,（低层·频谱·通量·dvar）
lowlevel.spectral_flux.dvar2,0.00027434,（低层·频谱·通量·dvar2）
lowlevel.spectral_flux.max,0.25938624,（低层·频谱·通量·最大值）
lowlevel.spectral_flux.mean,0.00512150,（低层·频谱·通量·均值）
lowlevel.spectral_flux.median,0.00056682,（低层·频谱·通量·median）
lowlevel.spectral_flux.min,0.00000000,（低层·频谱·通量·最小值）
lowlevel.spectral_flux.stdev,0.01930603,（低层·频谱·通量·标准差）
lowlevel.spectral_flux.var,0.00037272,（低层·频谱·通量·方差）
lowlevel.spectral_kurtosis.dmean,111.16398621,（低层·频谱·峰度·dmean）
lowlevel.spectral_kurtosis.dmean2,189.20797729,（低层·频谱·峰度·dmean2）
lowlevel.spectral_kurtosis.dvar,21919.34179688,（低层·频谱·峰度·dvar）
lowlevel.spectral_kurtosis.dvar2,62846.71093750,（低层·频谱·峰度·dvar2）
lowlevel.spectral_kurtosis.max,1050.36206055,（低层·频谱·峰度·最大值）
lowlevel.spectral_kurtosis.mean,281.90451050,（低层·频谱·峰度·均值）
lowlevel.spectral_kurtosis.median,248.78376770,（低层·频谱·峰度·median）
lowlevel.spectral_kurtosis.min,-1.22990024,（低层·频谱·峰度·最小值）
lowlevel.spectral_kurtosis.stdev,235.90773010,（低层·频谱·峰度·标准差）
lowlevel.spectral_kurtosis.var,55652.45703125,（低层·频谱·峰度·方差）
lowlevel.spectral_rms.dmean,0.00007096,（低层·频谱·rms·dmean）
lowlevel.spectral_rms.dmean2,0.00005030,（低层·频谱·rms·dmean2）
lowlevel.spectral_rms.dvar,0.00000019,（低层·频谱·rms·dvar）
lowlevel.spectral_rms.dvar2,0.00000014,（低层·频谱·rms·dvar2）
lowlevel.spectral_rms.max,0.01288846,（低层·频谱·rms·最大值）
lowlevel.spectral_rms.mean,0.00126805,（低层·频谱·rms·均值）
lowlevel.spectral_rms.median,0.00021615,（低层·频谱·rms·median）
lowlevel.spectral_rms.min,0.00000000,（低层·频谱·rms·最小值）
lowlevel.spectral_rms.stdev,0.00247638,（低层·频谱·rms·标准差）
lowlevel.spectral_rms.var,0.00000613,（低层·频谱·rms·方差）
lowlevel.spectral_rolloff.dmean,70.44637299,（低层·频谱·滚降点·dmean）
lowlevel.spectral_rolloff.dmean2,131.77461243,（低层·频谱·滚降点·dmean2）
lowlevel.spectral_rolloff.dvar,980876.68750000,（低层·频谱·滚降点·dvar）
lowlevel.spectral_rolloff.dvar2,2065754.75000000,（低层·频谱·滚降点·dvar2）
lowlevel.spectral_rolloff.max,19099.95117188,（低层·频谱·滚降点·最大值）
lowlevel.spectral_rolloff.mean,698.08624268,（低层·频谱·滚降点·均值）
lowlevel.spectral_rolloff.median,387.59765625,（低层·频谱·滚降点·median）
lowlevel.spectral_rolloff.min,387.59765625,（低层·频谱·滚降点·最小值）
lowlevel.spectral_rolloff.stdev,2089.94848633,（低层·频谱·滚降点·标准差）
lowlevel.spectral_rolloff.var,4367885.00000000,（低层·频谱·滚降点·方差）
lowlevel.spectral_skewness.dmean,2.04831743,（低层·频谱·偏度·dmean）
lowlevel.spectral_skewness.dmean2,3.51992869,（低层·频谱·偏度·dmean2）
lowlevel.spectral_skewness.dvar,6.56948423,（低层·频谱·偏度·dvar）
lowlevel.spectral_skewness.dvar2,19.12224960,（低层·频谱·偏度·dvar2）
lowlevel.spectral_skewness.max,25.64143181,（低层·频谱·偏度·最大值）
lowlevel.spectral_skewness.mean,12.76582527,（低层·频谱·偏度·均值）
lowlevel.spectral_skewness.median,13.62486553,（低层·频谱·偏度·median）
lowlevel.spectral_skewness.min,-0.05361370,（低层·频谱·偏度·最小值）
lowlevel.spectral_skewness.stdev,6.58954954,（低层·频谱·偏度·标准差）
lowlevel.spectral_skewness.var,43.42216110,（低层·频谱·偏度·方差）
lowlevel.spectral_spread.dmean,421040.15625000,（低层·频谱·扩散度·dmean）
lowlevel.spectral_spread.dmean2,748825.81250000,（低层·频谱·扩散度·dmean2）
lowlevel.spectral_spread.dvar,3743517245440.00000000,（低层·频谱·扩散度·dvar）
lowlevel.spectral_spread.dvar2,6973637525504.00000000,（低层·频谱·扩散度·dvar2）
lowlevel.spectral_spread.max,41581136.00000000,（低层·频谱·扩散度·最大值）
lowlevel.spectral_spread.mean,1963138.75000000,（低层·频谱·扩散度·均值）
lowlevel.spectral_spread.median,761458.75000000,（低层·频谱·扩散度·median）
lowlevel.spectral_spread.min,84363.75781250,（低层·频谱·扩散度·最小值）
lowlevel.spectral_spread.stdev,4804495.50000000,（低层·频谱·扩散度·标准差）
lowlevel.spectral_spread.var,23083175903232.00000000,（低层·频谱·扩散度·方差）
lowlevel.spectral_strongpeak.dmean,0.01355665,（低层·频谱·strongpeak·dmean）
lowlevel.spectral_strongpeak.dmean2,0.01279361,（低层·频谱·strongpeak·dmean2）
lowlevel.spectral_strongpeak.dvar,0.00999792,（低层·频谱·strongpeak·dvar）
lowlevel.spectral_strongpeak.dvar2,0.02258697,（低层·频谱·strongpeak·dvar2）
lowlevel.spectral_strongpeak.max,2.13895011,（低层·频谱·strongpeak·最大值）
lowlevel.spectral_strongpeak.mean,0.22935773,（低层·频谱·strongpeak·均值）
lowlevel.spectral_strongpeak.median,0.04611626,（低层·频谱·strongpeak·median）
lowlevel.spectral_strongpeak.min,0.00000000,（低层·频谱·strongpeak·最小值）
lowlevel.spectral_strongpeak.stdev,0.41474232,（低层·频谱·strongpeak·标准差）
lowlevel.spectral_strongpeak.var,0.17201118,（低层·频谱·strongpeak·方差）
lowlevel.zerocrossingrate.dmean,0.00241230,（低层·zerocrossingrate·dmean）
lowlevel.zerocrossingrate.dmean2,0.00350557,（低层·zerocrossingrate·dmean2）
lowlevel.zerocrossingrate.dvar,0.00048815,（低层·zerocrossingrate·dvar）
lowlevel.zerocrossingrate.dvar2,0.00083442,（低层·zerocrossingrate·dvar2）
lowlevel.zerocrossingrate.max,0.50781250,（低层·zerocrossingrate·最大值）
lowlevel.zerocrossingrate.mean,0.02986090,（低层·zerocrossingrate·均值）
lowlevel.zerocrossingrate.median,0.01513672,（低层·zerocrossingrate·median）
lowlevel.zerocrossingrate.min,0.00781250,（低层·zerocrossingrate·最小值）
lowlevel.zerocrossingrate.stdev,0.07721233,（低层·zerocrossingrate·标准差）
lowlevel.zerocrossingrate.var,0.00596174,（低层·zerocrossingrate·方差）
metadata.audio_properties.analysis.downmix,mix,（元数据·audio·properties·分析·downmix）
metadata.audio_properties.analysis.equal_loudness,0.00000000,（元数据·audio·properties·分析·equal·响度）
metadata.audio_properties.analysis.length,3.50000000,（元数据·audio·properties·分析·length）
metadata.audio_properties.analysis.sample_rate,44100.00000000,（元数据·audio·properties·分析·sample·比率）
metadata.audio_properties.analysis.start_time,0.00000000,（元数据·audio·properties·分析·start·time）
metadata.audio_properties.bit_rate,705600.00000000,（元数据·audio·properties·bit·比率）
metadata.audio_properties.codec,pcm_s16le,（元数据·audio·properties·codec）
metadata.audio_properties.length,3.50000000,（元数据·audio·properties·length）
metadata.audio_properties.lossless,1.00000000,（元数据·audio·properties·lossless）
metadata.audio_properties.md5_encoded,e64ff559eb587eddb185099b9bc4b144,（元数据·audio·properties·md5·encoded）
metadata.audio_properties.number_channels,1.00000000,（元数据·audio·properties·number·channels）
metadata.audio_properties.replay_gain,-11.49013138,（元数据·audio·properties·replay·gain）
metadata.audio_properties.sample_rate,44100.00000000,（元数据·audio·properties·sample·比率）
metadata.tags.file_name,piano_chord_C_major.wav,（元数据·tags·file·name）
metadata.version.essentia,2.1-beta6-dev,（元数据·version·essentia）
metadata.version.essentia_git_sha,v2.1_beta5-1417-gf0f6c358-dirty,（元数据·version·essentia·git·sha）
metadata.version.extractor,music 2.0,（元数据·version·extractor）
rhythm.beats_count,5.00000000,（节奏·节拍·count）
rhythm.beats_loudness.dmean,0.00128434,（节奏·节拍·响度·dmean）
rhythm.beats_loudness.dmean2,0.00153999,（节奏·节拍·响度·dmean2）
rhythm.beats_loudness.dvar,0.00000375,（节奏·节拍·响度·dvar）
rhythm.beats_loudness.dvar2,0.00000344,（节奏·节拍·响度·dvar2）
rhythm.beats_loudness.max,0.00513764,（节奏·节拍·响度·最大值）
rhythm.beats_loudness.mean,0.00113924,（节奏·节拍·响度·均值）
rhythm.beats_loudness.median,0.00004034,（节奏·节拍·响度·median）
rhythm.beats_loudness.min,0.00000028,（节奏·节拍·响度·最小值）
rhythm.beats_loudness.stdev,0.00200849,（节奏·节拍·响度·标准差）
rhythm.beats_loudness.var,0.00000403,（节奏·节拍·响度·方差）
rhythm.beats_loudness_band_ratio.dmean,0.00001137;0.03722611;0.03403319;0.00322153;0.00005810;0.00005760,（节奏·节拍·响度·band·ratio·dmean）
rhythm.beats_loudness_band_ratio.dmean2,0.00002537;0.03464838;0.03055456;0.00387543;0.00007649;0.00007295,（节奏·节拍·响度·band·ratio·dmean2）
rhythm.beats_loudness_band_ratio.dvar,0.00000000;0.00172649;0.00133810;0.00002337;0.00000001;0.00000001,（节奏·节拍·响度·band·ratio·dvar）
rhythm.beats_loudness_band_ratio.dvar2,0.00000000;0.00081213;0.00057473;0.00002124;0.00000001;0.00000001,（节奏·节拍·响度·band·ratio·dvar2）
rhythm.beats_loudness_band_ratio.max,0.00012430;0.99837303;0.13852757;0.01283316;0.00019722;0.00023046,（节奏·节拍·响度·band·ratio·最大值）
rhythm.beats_loudness_band_ratio.mean,0.00010552;0.95771348;0.04046255;0.00285941;0.00004772;0.00004879,（节奏·节拍·响度·band·ratio·均值）
rhythm.beats_loudness_band_ratio.median,0.00010949;0.98893911;0.01213161;0.00008722;0.00000281;0.00000176,（节奏·节拍·响度·band·ratio·median）
rhythm.beats_loudness_band_ratio.min,0.00008946;0.84946859;0.00239483;0.00001598;0.00000065;0.00000005,（节奏·节拍·响度·band·ratio·最小值）
rhythm.beats_loudness_band_ratio.stdev,0.00001391;0.05624960;0.05125314;0.00500903;0.00007596;0.00009093,（节奏·节拍·响度·band·ratio·标准差）
rhythm.beats_loudness_band_ratio.var,0.00000000;0.00316402;0.00262688;0.00002509;0.00000001;0.00000001,（节奏·节拍·响度·band·ratio·方差）
rhythm.beats_position,0.55727887;1.12616777;1.70666659;2.28716540;2.86766434,（节奏·节拍·位置）
rhythm.bpm,103.88671875,（节奏·BPM）
